BBB Time,Weeks,Secs,,,,,,,
27:15.6,2156,513371700,,0.039351852,0.1,,,,
27:15.7,2156,513371800,,0.090277778,0.1,,,,
27:15.8,2156,513371900,,0.115740741,0.1,,,,
27:15.9,2156,513372000,,0.116898148,0.1,,,,
27:16.0,2156,513372100,,0.114583333,0.1,,,,
27:16.1,2156,513372200,,0.115740741,0.1,,,,
27:16.2,2156,513372300,,0.113425926,0.1,,,,
27:16.3,2156,513372400,,0.114583333,0.1,,,,
27:16.4,2156,513372500,,0.115740741,0.1,,,,
27:16.5,2156,513372600,,0.115740741,0.1,,,,
27:16.6,2156,513372700,,0.114583333,0.1,,,,
27:16.7,2156,513372800,,0.114583333,0.1,,,,
27:16.8,2156,513372900,,0.115740741,0.1,,,,
27:16.9,2156,513373000,,0.118055556,0.1,,,,
27:17.0,2156,513373100,,0.113425926,0.1,,,,
27:17.1,2156,513373200,,0.114583333,0.1,,,,
27:17.2,2156,513373300,,0.114583333,0.1,,,,
27:17.3,2156,513373400,,0.114583333,0.1,,,,
27:17.4,2156,513373500,,0.115740741,0.1,,,,
27:17.6,2156,513373600,,0.212962963,0.1,,,,
27:17.6,2156,513373700,,0.021990741,0.1,,,,
27:17.7,2156,513373800,,0.109953704,0.1,,,,
27:17.8,2156,513373900,,0.114583333,0.1,,,,
27:17.9,2156,513374000,,0.116898148,0.1,,,,
27:18.0,2156,513374100,,0.114583333,0.1,,,,
27:18.1,2156,513374200,,0.115740741,0.1,,,,
27:18.2,2156,513374300,,0.114583333,0.1,,,,
27:18.3,2156,513374400,,0.114583333,0.1,,,,
27:18.4,2156,513374500,,0.116898148,0.1,,,,
27:18.5,2156,513374600,,0.113425926,0.1,,,,
27:18.6,2156,513374700,,0.115740741,0.1,,,,
27:18.7,2156,513374800,,0.114583333,0.1,,,,
27:18.8,2156,513374900,,0.115740741,0.1,,,,
27:18.9,2156,513375000,,0.118055556,0.1,,,,
27:19.0,2156,513375100,,0.113425926,0.1,,,,
27:19.1,2156,513375200,,0.115740741,0.1,,,,
27:19.2,2156,513375300,,0.112268519,0.1,,,,
27:19.3,2156,513375400,,0.116898148,0.1,,,,
27:19.4,2156,513375500,,0.115740741,0.1,,,,
27:19.6,2156,513375600,,0.211805556,0.1,,,,
27:19.6,2156,513375700,,0.023148148,0.1,,,,
27:19.7,2156,513375800,,0.108796296,0.1,,,,
27:19.8,2156,513375900,,0.12037037,0.1,,,,
27:19.9,2156,513376000,,0.115740741,0.1,,,,
27:20.0,2156,513376100,,0.108796296,0.1,,,,
27:20.1,2156,513376200,,0.118055556,0.1,,,,
27:20.2,2156,513376300,,0.113425926,0.1,,,,
27:20.3,2156,513376400,,0.114583333,0.1,,,,
27:20.4,2156,513376500,,0.115740741,0.1,,,,
27:20.5,2156,513376600,,0.114583333,0.1,,,,
27:20.6,2156,513376700,,0.115740741,0.1,,,,
27:20.7,2156,513376800,,0.114583333,0.1,,,,
27:20.8,2156,513376900,,0.115740741,0.1,,,,
27:20.9,2156,513377000,,0.115740741,0.1,,,,
27:21.0,2156,513377100,,0.115740741,0.1,,,,
27:21.1,2156,513377200,,0.114583333,0.1,,,,
27:21.2,2156,513377300,,0.114583333,0.1,,,,
27:21.3,2156,513377400,,0.114583333,0.1,,,,
27:21.4,2156,513377500,,0.115740741,0.1,,,,
27:21.6,2156,513377600,,0.212962963,0.1,,,,
27:21.6,2156,513377700,,0.021990741,0.1,,,,
27:21.7,2156,513377800,,0.108796296,0.1,,,,
27:21.8,2156,513377900,,0.12037037,0.1,,,,
27:21.9,2156,513378000,,0.114583333,0.1,,,,
27:22.0,2156,513378100,,0.115740741,0.1,,,,
27:22.1,2156,513378200,,0.112268519,0.1,,,,
27:22.2,2156,513378300,,0.112268519,0.1,,,,
27:22.3,2156,513378400,,0.115740741,0.1,,,,
27:22.4,2156,513378500,,0.115740741,0.1,,,,
27:22.5,2156,513378600,,0.114583333,0.1,,,,
27:22.6,2156,513378700,,0.114583333,0.1,,,,
27:22.7,2156,513378800,,0.114583333,0.1,,,,
27:22.8,2156,513378900,,0.115740741,0.1,,,,
27:22.9,2156,513379000,,0.115740741,0.1,,,,
27:23.0,2156,513379100,,0.114583333,0.1,,,,
27:23.1,2156,513379200,,0.114583333,0.1,,,,
27:23.2,2156,513379300,,0.115740741,0.1,,,,
27:23.3,2156,513379400,,0.115740741,0.1,,,,
27:23.4,2156,513379500,,0.114583333,0.1,,,,
27:23.6,2156,513379600,,0.212962963,0.1,,,,
27:23.6,2156,513379700,,0.023148148,0.1,,,,
27:23.7,2156,513379800,,0.108796296,0.1,,,,
27:23.8,2156,513379900,,0.119212963,0.1,,,,
27:23.9,2156,513380000,,0.111111111,0.1,,,,
27:24.0,2156,513380100,,0.115740741,0.1,,,,
27:24.1,2156,513380200,,0.115740741,0.1,,,,
27:24.2,2156,513380300,,0.113425926,0.1,,,,
27:24.3,2156,513380400,,0.115740741,0.1,,,,
27:24.4,2156,513380500,,0.116898148,0.1,,,,
27:24.5,2156,513380600,,0.112268519,0.1,,,,
27:24.6,2156,513380700,,0.114583333,0.1,,,,
27:24.7,2156,513380800,,0.115740741,0.1,,,,
27:24.8,2156,513380900,,0.114583333,0.1,,,,
27:24.9,2156,513381000,,0.116898148,0.1,,,,
27:25.0,2156,513381100,,0.113425926,0.1,,,,
27:25.1,2156,513381200,,0.116898148,0.1,,,,
27:25.2,2156,513381300,,0.114583333,0.1,,,,
27:25.3,2156,513381400,,0.113425926,0.1,,,,
27:25.4,2156,513381500,,0.116898148,0.1,,,,
27:25.6,2156,513381600,,0.212962963,0.1,,,,
27:25.6,2156,513381700,,0.039351852,0.1,,,,
27:25.7,2156,513381800,,0.091435185,0.1,,,,
27:25.8,2156,513381900,,0.115740741,0.1,,,,
27:25.9,2156,513382000,,0.115740741,0.1,,,,
27:26.0,2156,513382100,,0.114583333,0.1,,,,
27:26.1,2156,513382200,,0.115740741,0.1,,,,
27:26.2,2156,513382300,,0.115740741,0.1,,,,
27:26.3,2156,513382400,,0.113425926,0.1,,,,
27:26.4,2156,513382500,,0.115740741,0.1,,,,
27:26.5,2156,513382600,,0.114583333,0.1,,,,
27:26.6,2156,513382700,,0.115740741,0.1,,,,
27:26.7,2156,513382800,,0.114583333,0.1,,,,
27:26.8,2156,513382900,,0.115740741,0.1,,,,
27:26.9,2156,513383000,,0.115740741,0.1,,,,
27:27.0,2156,513383100,,0.114583333,0.1,,,,
27:27.1,2156,513383200,,0.119212963,0.1,,,,
27:27.2,2156,513383300,,0.113425926,0.1,,,,
27:27.3,2156,513383400,,0.112268519,0.1,,,,
27:27.4,2156,513383500,,0.116898148,0.1,,,,
27:27.5,2156,513383600,,0.212962963,0.1,,,,
27:27.6,2156,513383700,,0.023148148,0.1,,,,
27:27.7,2156,513383800,,0.107638889,0.1,,,,
27:27.8,2156,513383900,,0.115740741,0.1,,,,
27:27.9,2156,513384000,,0.115740741,0.1,,,,
27:28.0,2156,513384100,,0.119212963,0.1,,,,
27:28.1,2156,513384200,,0.109953704,0.1,,,,
27:28.2,2156,513384300,,0.116898148,0.1,,,,
27:28.3,2156,513384400,,0.115740741,0.1,,,,
27:28.4,2156,513384500,,0.115740741,0.1,,,,
27:28.4,2156,513384600,,0.113425926,0.1,,,,
27:28.5,2156,513384700,,0.115740741,0.1,,,,
27:28.6,2156,513384800,,0.114583333,0.1,,,,
27:28.7,2156,513384900,,0.114583333,0.1,,,,
27:28.9,2156,513385000,,0.12037037,0.1,,,,
27:28.9,2156,513385100,,0.112268519,0.1,,,,
27:29.0,2156,513385200,,0.113425926,0.1,,,,
27:29.1,2156,513385300,,0.116898148,0.1,,,,
27:29.2,2156,513385400,,0.115740741,0.1,,,,
27:29.3,2156,513385500,,0.115740741,0.1,,,,
27:29.5,2156,513385600,,0.212962963,0.1,,,,
27:29.6,2156,513385700,,0.023148148,0.1,,,,
27:29.6,2156,513385800,,0.106481481,0.1,,,,
27:29.7,2156,513385900,,0.114583333,0.1,,,,
27:29.8,2156,513386000,,0.116898148,0.1,,,,
27:29.9,2156,513386100,,0.113425926,0.1,,,,
27:30.0,2156,513386200,,0.119212963,0.1,,,,
27:30.1,2156,513386300,,0.112268519,0.1,,,,
27:30.2,2156,513386400,,0.115740741,0.1,,,,
27:30.3,2156,513386500,,0.115740741,0.1,,,,
27:30.4,2156,513386600,,0.114583333,0.1,,,,
27:30.5,2156,513386700,,0.113425926,0.1,,,,
27:30.6,2156,513386800,,0.114583333,0.1,,,,
27:30.7,2156,513386900,,0.115740741,0.1,,,,
27:30.8,2156,513387000,,0.115740741,0.1,,,,
27:30.9,2156,513387100,,0.114583333,0.1,,,,
27:31.0,2156,513387200,,0.119212963,0.1,,,,
27:31.1,2156,513387300,,0.112268519,0.1,,,,
27:31.2,2156,513387400,,0.115740741,0.1,,,,
27:31.3,2156,513387500,,0.114583333,0.1,,,,
27:31.5,2156,513387600,,0.21412037,0.1,,,,
27:31.5,2156,513387700,,0.023148148,0.1,,,,
27:31.6,2156,513387800,,0.107638889,0.1,,,,
27:31.7,2156,513387900,,0.116898148,0.1,,,,
27:31.8,2156,513388000,,0.114583333,0.1,,,,
27:31.9,2156,513388100,,0.118055556,0.1,,,,
27:32.0,2156,513388200,,0.114583333,0.1,,,,
27:32.1,2156,513388300,,0.116898148,0.1,,,,
27:32.2,2156,513388400,,0.109953704,0.1,,,,
27:32.3,2156,513388500,,0.115740741,0.1,,,,
27:32.4,2156,513388600,,0.114583333,0.1,,,,
27:32.5,2156,513388700,,0.115740741,0.1,,,,
27:32.6,2156,513388800,,0.114583333,0.1,,,,
27:32.7,2156,513388900,,0.115740741,0.1,,,,
27:32.8,2156,513389000,,0.115740741,0.1,,,,
27:32.9,2156,513389100,,0.114583333,0.1,,,,
27:33.0,2156,513389200,,0.114583333,0.1,,,,
27:33.1,2156,513389300,,0.115740741,0.1,,,,
27:33.2,2156,513389400,,0.115740741,0.1,,,,
27:33.3,2156,513389500,,0.115740741,0.1,,,,
27:33.5,2156,513389600,,0.212962963,0.1,,,,
27:33.5,2156,513389700,,0.023148148,0.1,,,,
27:33.6,2156,513389800,,0.107638889,0.1,,,,
27:33.7,2156,513389900,,0.114583333,0.1,,,,
27:33.8,2156,513390000,,0.115740741,0.1,,,,
27:33.9,2156,513390100,,0.116898148,0.1,,,,
27:34.0,2156,513390200,,0.114583333,0.1,,,,
27:34.1,2156,513390300,,0.113425926,0.1,,,,
27:34.2,2156,513390400,,0.116898148,0.1,,,,
27:34.3,2156,513390500,,0.116898148,0.1,,,,
27:34.4,2156,513390600,,0.112268519,0.1,,,,
27:34.5,2156,513390700,,0.115740741,0.1,,,,
27:34.6,2156,513390800,,0.114583333,0.1,,,,
27:34.7,2156,513390900,,0.114583333,0.1,,,,
27:34.8,2156,513391000,,0.116898148,0.1,,,,
27:34.9,2156,513391100,,0.113425926,0.1,,,,
27:35.0,2156,513391200,,0.119212963,0.1,,,,
27:35.1,2156,513391300,,0.111111111,0.1,,,,
27:35.2,2156,513391400,,0.116898148,0.1,,,,
27:35.3,2156,513391500,,0.114583333,0.1,,,,
27:35.5,2156,513391600,,0.215277778,0.1,,,,
27:35.5,2156,513391700,,0.039351852,0.1,,,,
27:35.6,2156,513391800,,0.08912037,0.1,,,,
27:35.7,2156,513391900,,0.115740741,0.1,,,,
27:35.8,2156,513392000,,0.115740741,0.1,,,,
27:35.9,2156,513392100,,0.114583333,0.1,,,,
27:36.0,2156,513392200,,0.12037037,0.1,,,,
27:36.1,2156,513392300,,0.109953704,0.1,,,,
27:36.2,2156,513392400,,0.115740741,0.1,,,,
27:36.3,2156,513392500,,0.116898148,0.1,,,,
27:36.4,2156,513392600,,0.112268519,0.1,,,,
27:36.5,2156,513392700,,0.115740741,0.1,,,,
27:36.6,2156,513392800,,0.114583333,0.1,,,,
27:36.7,2156,513392900,,0.114583333,0.1,,,,
27:36.8,2156,513393000,,0.116898148,0.1,,,,
27:36.9,2156,513393100,,0.113425926,0.1,,,,
27:37.0,2156,513393200,,0.115740741,0.1,,,,
27:37.1,2156,513393300,,0.115740741,0.1,,,,
27:37.2,2156,513393400,,0.116898148,0.1,,,,
27:37.3,2156,513393500,,0.112268519,0.1,,,,
27:37.5,2156,513393600,,0.21875,0.1,,,,
27:37.5,2156,513393700,,0.023148148,0.1,,,,
27:37.6,2156,513393800,,0.104166667,0.1,,,,
27:37.7,2156,513393900,,0.115740741,0.1,,,,
27:37.8,2156,513394000,,0.115740741,0.1,,,,
27:37.9,2156,513394100,,0.118055556,0.1,,,,
27:38.0,2156,513394200,,0.111111111,0.1,,,,
27:38.1,2156,513394300,,0.115740741,0.1,,,,
27:38.2,2156,513394400,,0.119212963,0.1,,,,
27:38.3,2156,513394500,,0.111111111,0.1,,,,
27:38.4,2156,513394600,,0.116898148,0.1,,,,
27:38.5,2156,513394700,,0.118055556,0.1,,,,
27:38.6,2156,513394800,,0.109953704,0.1,,,,
27:38.7,2156,513394900,,0.115740741,0.1,,,,
27:38.8,2156,513395000,,0.125,0.1,,,,
27:38.9,2156,513395100,,0.106481481,0.1,,,,
27:39.0,2156,513395200,,0.114583333,0.1,,,,
27:39.1,2156,513395300,,0.114583333,0.1,,,,
27:39.2,2156,513395400,,0.114583333,0.1,,,,
27:39.3,2156,513395500,,0.114583333,0.1,,,,
27:39.5,2156,513395600,,0.21875,0.1,,,,
27:39.5,2156,513395700,,0.023148148,0.1,,,,
27:39.6,2156,513395800,,0.103009259,0.1,,,,
27:39.7,2156,513395900,,0.119212963,0.1,,,,
27:39.8,2156,513396000,,0.115740741,0.1,,,,
27:39.9,2156,513396100,,0.109953704,0.1,,,,
27:40.0,2156,513396200,,0.12037037,0.1,,,,
27:40.1,2156,513396300,,0.109953704,0.1,,,,
27:40.2,2156,513396400,,0.119212963,0.1,,,,
27:40.3,2156,513396500,,0.112268519,0.1,,,,
27:40.4,2156,513396600,,0.118055556,0.1,,,,
27:40.5,2156,513396700,,0.111111111,0.1,,,,
27:40.6,2156,513396800,,0.114583333,0.1,,,,
27:40.7,2156,513396900,,0.115740741,0.1,,,,
27:40.8,2156,513397000,,0.115740741,0.1,,,,
27:40.9,2156,513397100,,0.114583333,0.1,,,,
27:41.0,2156,513397200,,0.115740741,0.1,,,,
27:41.1,2156,513397300,,0.114583333,0.1,,,,
27:41.2,2156,513397400,,0.115740741,0.1,,,,
27:41.3,2156,513397500,,0.118055556,0.1,,,,
27:41.5,2156,513397600,,0.21412037,0.1,,,,
27:41.5,2156,513397700,,0.023148148,0.1,,,,
27:41.6,2156,513397800,,0.104166667,0.1,,,,
27:41.7,2156,513397900,,0.115740741,0.1,,,,
27:41.8,2156,513398000,,0.119212963,0.1,,,,
27:41.9,2156,513398100,,0.113425926,0.1,,,,
27:42.0,2156,513398200,,0.153935185,0.1,,,,
27:42.1,2156,513398300,,0.074074074,0.1,,,,
27:42.2,2156,513398400,,0.118055556,0.1,,,,
27:42.3,2156,513398500,,0.113425926,0.1,,,,
27:42.4,2156,513398600,,0.115740741,0.1,,,,
27:42.5,2156,513398700,,0.15162037,0.1,,,,
27:42.6,2156,513398800,,0.076388889,0.1,,,,
27:42.7,2156,513398900,,0.115740741,0.1,,,,
27:42.8,2156,513399000,,0.115740741,0.1,,,,
27:42.9,2156,513399100,,0.114583333,0.1,,,,
27:43.0,2156,513399200,,0.152777778,0.1,,,,
27:43.1,2156,513399300,,0.081018519,0.1,,,,
27:43.2,2156,513399400,,0.114583333,0.1,,,,
27:43.3,2156,513399500,,0.115740741,0.1,,,,
27:43.5,2156,513399600,,0.21412037,0.1,,,,
27:43.5,2156,513399700,,0.060185185,0.1,,,,
27:43.6,2156,513399800,,0.06712963,0.1,,,,
27:43.7,2156,513399900,,0.115740741,0.1,,,,
27:43.8,2156,513400000,,0.119212963,0.1,,,,
27:43.9,2156,513400100,,0.112268519,0.1,,,,
27:44.0,2156,513400200,,0.152777778,0.1,,,,
27:44.1,2156,513400300,,0.077546296,0.1,,,,
27:44.2,2156,513400400,,0.113425926,0.1,,,,
27:44.3,2156,513400500,,0.115740741,0.1,,,,
27:44.4,2156,513400600,,0.118055556,0.1,,,,
27:44.5,2156,513400700,,0.15162037,0.1,,,,
27:44.6,2156,513400800,,0.075231481,0.1,,,,
27:44.7,2156,513400900,,0.114583333,0.1,,,,
27:44.8,2156,513401000,,0.115740741,0.1,,,,
27:44.9,2156,513401100,,0.114583333,0.1,,,,
27:45.0,2156,513401200,,0.157407407,0.1,,,,
27:45.1,2156,513401300,,0.077546296,0.1,,,,
27:45.2,2156,513401400,,0.113425926,0.1,,,,
27:45.3,2156,513401500,,0.113425926,0.1,,,,
27:45.5,2156,513401600,,0.217592593,0.1,,,,
27:45.5,2156,513401700,,0.060185185,0.1,,,,
27:45.6,2156,513401800,,0.06712963,0.1,,,,
27:45.7,2156,513401900,,0.113425926,0.1,,,,
27:45.8,2156,513402000,,0.122685185,0.1,,,,
27:45.9,2156,513402100,,0.112268519,0.1,,,,
27:46.0,2156,513402200,,0.15162037,0.1,,,,
27:46.1,2156,513402300,,0.076388889,0.1,,,,
27:46.2,2156,513402400,,0.115740741,0.1,,,,
27:46.3,2156,513402500,,0.112268519,0.1,,,,
27:46.4,2156,513402600,,0.115740741,0.1,,,,
27:46.5,2156,513402700,,0.152777778,0.1,,,,
27:46.6,2156,513402800,,0.078703704,0.1,,,,
27:46.7,2156,513402900,,0.114583333,0.1,,,,
27:46.8,2156,513403000,,0.114583333,0.1,,,,
27:46.9,2156,513403100,,0.118055556,0.1,,,,
27:47.0,2156,513403200,,0.148148148,0.1,,,,
27:47.1,2156,513403300,,0.078703704,0.1,,,,
27:47.2,2156,513403400,,0.114583333,0.1,,,,
27:47.3,2156,513403500,,0.116898148,0.1,,,,
27:47.4,2156,513403600,,0.216435185,0.1,,,,
27:47.5,2156,513403700,,0.076388889,0.1,,,,
27:47.6,2156,513403800,,0.053240741,0.1,,,,
27:47.6,2156,513403900,,0.113425926,0.1,,,,
27:47.8,2156,513404000,,0.116898148,0.1,,,,
27:47.8,2156,513404100,,0.113425926,0.1,,,,
27:48.0,2156,513404200,,0.152777778,0.1,,,,
27:48.0,2156,513404300,,0.081018519,0.1,,,,
27:48.1,2156,513404400,,0.111111111,0.1,,,,
27:48.2,2156,513404500,,0.115740741,0.1,,,,
27:48.3,2156,513404600,,0.114583333,0.1,,,,
27:48.5,2156,513404700,,0.153935185,0.1,,,,
27:48.5,2156,513404800,,0.078703704,0.1,,,,
27:48.6,2156,513404900,,0.113425926,0.1,,,,
27:48.7,2156,513405000,,0.115740741,0.1,,,,
27:48.8,2156,513405100,,0.115740741,0.1,,,,
27:49.0,2156,513405200,,0.136574074,0.1,,,,
27:49.0,2156,513405300,,0.091435185,0.1,,,,
27:49.1,2156,513405400,,0.116898148,0.1,,,,
27:49.2,2156,513405500,,0.115740741,0.1,,,,
27:49.4,2156,513405600,,0.216435185,0.1,,,,
27:49.5,2156,513405700,,0.060185185,0.1,,,,
27:49.5,2156,513405800,,0.068287037,0.1,,,,
27:49.6,2156,513405900,,0.115740741,0.1,,,,
27:49.7,2156,513406000,,0.115740741,0.1,,,,
27:49.8,2156,513406100,,0.113425926,0.1,,,,
27:50.0,2156,513406200,,0.134259259,0.1,,,,
27:50.0,2156,513406300,,0.096064815,0.1,,,,
27:50.1,2156,513406400,,0.115740741,0.1,,,,
27:50.2,2156,513406500,,0.119212963,0.1,,,,
27:50.3,2156,513406600,,0.109953704,0.1,,,,
27:50.5,2156,513406700,,0.133101852,0.1,,,,
27:50.5,2156,513406800,,0.09837963,0.1,,,,
27:50.6,2156,513406900,,0.116898148,0.1,,,,
27:50.7,2156,513407000,,0.114583333,0.1,,,,
27:50.8,2156,513407100,,0.113425926,0.1,,,,
27:50.9,2156,513407200,,0.131944444,0.1,,,,
27:51.0,2156,513407300,,0.09837963,0.1,,,,
27:51.1,2156,513407400,,0.115740741,0.1,,,,
27:51.2,2156,513407500,,0.114583333,0.1,,,,
27:51.4,2156,513407600,,0.216435185,0.1,,,,
27:51.5,2156,513407700,,0.061342593,0.1,,,,
27:51.5,2156,513407800,,0.069444444,0.1,,,,
27:51.6,2156,513407900,,0.115740741,0.1,,,,
27:51.7,2156,513408000,,0.115740741,0.1,,,,
27:51.8,2156,513408100,,0.112268519,0.1,,,,
27:51.9,2156,513408200,,0.130787037,0.1,,,,
27:52.0,2156,513408300,,0.099537037,0.1,,,,
27:52.1,2156,513408400,,0.115740741,0.1,,,,
27:52.2,2156,513408500,,0.12037037,0.1,,,,
27:52.3,2156,513408600,,0.109953704,0.1,,,,
27:52.4,2156,513408700,,0.130787037,0.1,,,,
27:52.5,2156,513408800,,0.099537037,0.1,,,,
27:52.6,2156,513408900,,0.116898148,0.1,,,,
27:52.7,2156,513409000,,0.115740741,0.1,,,,
27:52.8,2156,513409100,,0.112268519,0.1,,,,
27:52.9,2156,513409200,,0.12962963,0.1,,,,
27:53.0,2156,513409300,,0.100694444,0.1,,,,
27:53.1,2156,513409400,,0.116898148,0.1,,,,
27:53.2,2156,513409500,,0.114583333,0.1,,,,
27:53.4,2156,513409600,,0.216435185,0.1,,,,
27:53.5,2156,513409700,,0.061342593,0.1,,,,
27:53.5,2156,513409800,,0.068287037,0.1,,,,
27:53.6,2156,513409900,,0.114583333,0.1,,,,
27:53.7,2156,513410000,,0.116898148,0.1,,,,
27:53.8,2156,513410100,,0.123842593,0.1,,,,
27:53.9,2156,513410200,,0.118055556,0.1,,,,
27:54.0,2156,513410300,,0.100694444,0.1,,,,
27:54.1,2156,513410400,,0.115740741,0.1,,,,
27:54.2,2156,513410500,,0.115740741,0.1,,,,
27:54.3,2156,513410600,,0.114583333,0.1,,,,
27:54.4,2156,513410700,,0.127314815,0.1,,,,
27:54.5,2156,513410800,,0.107638889,0.1,,,,
27:54.6,2156,513410900,,0.112268519,0.1,,,,
27:54.7,2156,513411000,,0.116898148,0.1,,,,
27:54.8,2156,513411100,,0.112268519,0.1,,,,
27:54.9,2156,513411200,,0.125,0.1,,,,
27:55.0,2156,513411300,,0.105324074,0.1,,,,
27:55.1,2156,513411400,,0.114583333,0.1,,,,
27:55.2,2156,513411500,,0.115740741,0.1,,,,
27:55.4,2156,513411600,,0.217592593,0.1,,,,
27:55.5,2156,513411700,,0.060185185,0.1,,,,
27:55.5,2156,513411800,,0.06712963,0.1,,,,
27:55.6,2156,513411900,,0.116898148,0.1,,,,
27:55.7,2156,513412000,,0.116898148,0.1,,,,
27:55.8,2156,513412100,,0.112268519,0.1,,,,
27:55.9,2156,513412200,,0.123842593,0.1,,,,
27:56.0,2156,513412300,,0.105324074,0.1,,,,
27:56.1,2156,513412400,,0.115740741,0.1,,,,
27:56.2,2156,513412500,,0.115740741,0.1,,,,
27:56.3,2156,513412600,,0.114583333,0.1,,,,
27:56.4,2156,513412700,,0.123842593,0.1,,,,
27:56.5,2156,513412800,,0.106481481,0.1,,,,
27:56.6,2156,513412900,,0.115740741,0.1,,,,
27:56.7,2156,513413000,,0.118055556,0.1,,,,
27:56.8,2156,513413100,,0.112268519,0.1,,,,
27:56.9,2156,513413200,,0.121527778,0.1,,,,
27:57.0,2156,513413300,,0.107638889,0.1,,,,
27:57.1,2156,513413400,,0.115740741,0.1,,,,
27:57.2,2156,513413500,,0.115740741,0.1,,,,
27:57.4,2156,513413600,,0.217592593,0.1,,,,
27:57.5,2156,513413700,,0.076388889,0.1,,,,
27:57.5,2156,513413800,,0.052083333,0.1,,,,
27:57.6,2156,513413900,,0.113425926,0.1,,,,
27:57.7,2156,513414000,,0.119212963,0.1,,,,
27:57.8,2156,513414100,,0.111111111,0.1,,,,
27:57.9,2156,513414200,,0.121527778,0.1,,,,
27:58.0,2156,513414300,,0.108796296,0.1,,,,
27:58.1,2156,513414400,,0.115740741,0.1,,,,
27:58.2,2156,513414500,,0.115740741,0.1,,,,
27:58.3,2156,513414600,,0.114583333,0.1,,,,
27:58.4,2156,513414700,,0.12037037,0.1,,,,
27:58.5,2156,513414800,,0.109953704,0.1,,,,
27:58.6,2156,513414900,,0.116898148,0.1,,,,
27:58.7,2156,513415000,,0.115740741,0.1,,,,
27:58.8,2156,513415100,,0.113425926,0.1,,,,
27:58.9,2156,513415200,,0.12037037,0.1,,,,
27:59.0,2156,513415300,,0.109953704,0.1,,,,
27:59.1,2156,513415400,,0.114583333,0.1,,,,
27:59.2,2156,513415500,,0.114583333,0.1,,,,
27:59.4,2156,513415600,,0.21875,0.1,,,,
27:59.4,2156,513415700,,0.060185185,0.1,,,,
27:59.5,2156,513415800,,0.065972222,0.1,,,,
27:59.6,2156,513415900,,0.116898148,0.1,,,,
27:59.7,2156,513416000,,0.114583333,0.1,,,,
27:59.8,2156,513416100,,0.115740741,0.1,,,,
27:59.9,2156,513416200,,0.118055556,0.1,,,,
28:00.0,2156,513416300,,0.111111111,0.1,,,,
28:00.1,2156,513416400,,0.115740741,0.1,,,,
28:00.2,2156,513416500,,0.115740741,0.1,,,,
28:00.3,2156,513416600,,0.114583333,0.1,,,,
28:00.4,2156,513416700,,0.116898148,0.1,,,,
28:00.5,2156,513416800,,0.113425926,0.1,,,,
28:00.6,2156,513416900,,0.114583333,0.1,,,,
28:00.7,2156,513417000,,0.115740741,0.1,,,,
28:00.8,2156,513417100,,0.115740741,0.1,,,,
28:00.9,2156,513417200,,0.115740741,0.1,,,,
28:01.0,2156,513417300,,0.113425926,0.1,,,,
28:01.1,2156,513417400,,0.115740741,0.1,,,,
28:01.2,2156,513417500,,0.115740741,0.1,,,,
28:01.4,2156,513417600,,0.21875,0.1,,,,
28:01.4,2156,513417700,,0.060185185,0.1,,,,
28:01.5,2156,513417800,,0.065972222,0.1,,,,
28:01.6,2156,513417900,,0.114583333,0.1,,,,
28:01.7,2156,513418000,,0.115740741,0.1,,,,
28:01.8,2156,513418100,,0.115740741,0.1,,,,
28:01.9,2156,513418200,,0.115740741,0.1,,,,
28:02.0,2156,513418300,,0.113425926,0.1,,,,
28:02.1,2156,513418400,,0.115740741,0.1,,,,
28:02.2,2156,513418500,,0.115740741,0.1,,,,
28:02.3,2156,513418600,,0.115740741,0.1,,,,
28:02.4,2156,513418700,,0.116898148,0.1,,,,
28:02.5,2156,513418800,,0.113425926,0.1,,,,
28:02.6,2156,513418900,,0.116898148,0.1,,,,
28:02.7,2156,513419000,,0.113425926,0.1,,,,
28:02.8,2156,513419100,,0.116898148,0.1,,,,
28:02.9,2156,513419200,,0.113425926,0.1,,,,
28:03.0,2156,513419300,,0.115740741,0.1,,,,
28:03.1,2156,513419400,,0.114583333,0.1,,,,
28:03.2,2156,513419500,,0.115740741,0.1,,,,
28:03.4,2156,513419600,,0.21875,0.1,,,,
28:03.4,2156,513419700,,0.060185185,0.1,,,,
28:03.5,2156,513419800,,0.068287037,0.1,,,,
28:03.6,2156,513419900,,0.114583333,0.1,,,,
28:03.7,2156,513420000,,0.119212963,0.1,,,,
28:03.8,2156,513420100,,0.109953704,0.1,,,,
28:03.9,2156,513420200,,0.116898148,0.1,,,,
28:04.0,2156,513420300,,0.114583333,0.1,,,,
28:04.1,2156,513420400,,0.114583333,0.1,,,,
28:04.2,2156,513420500,,0.114583333,0.1,,,,
28:04.3,2156,513420600,,0.115740741,0.1,,,,
28:04.4,2156,513420700,,0.114583333,0.1,,,,
28:04.5,2156,513420800,,0.115740741,0.1,,,,
28:04.6,2156,513420900,,0.114583333,0.1,,,,
28:04.7,2156,513421000,,0.116898148,0.1,,,,
28:04.8,2156,513421100,,0.114583333,0.1,,,,
28:04.9,2156,513421200,,0.115740741,0.1,,,,
28:05.0,2156,513421300,,0.113425926,0.1,,,,
28:05.1,2156,513421400,,0.115740741,0.1,,,,
28:05.2,2156,513421500,,0.115740741,0.1,,,,
