BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon,,,,,,,
22:37.8,1384280,45250,492562677,-1229224637,,0.119212963,0.106,,,,
22:37.9,1384375,45250,492562677,-1229224637,,0.113425926,0.095,,,,
22:38.0,1384474,45310,492562675,-1229224633,,0.115740741,0.099,,,,
22:38.1,1384577,45310,492562675,-1229224633,,0.119212963,0.103,,,,
22:38.2,1384675,45120,492562650,-1229224630,,0.113425926,0.098,,,,
22:38.3,1384777,45120,492562650,-1229224630,,0.118055556,0.102,,,,
22:38.4,1384875,45070,492562638,-1229224625,,0.113425926,0.098,,,,
22:38.5,1384977,45070,492562638,-1229224625,,0.119212963,0.102,,,,
22:38.6,1385077,44980,492562624,-1229224624,,0.113425926,0.1,,,,
22:38.7,1385175,44980,492562624,-1229224624,,0.119212963,0.098,,,,
22:38.8,1385275,44780,492562597,-1229224636,,0.112268519,0.1,,,,
22:38.9,1385378,44780,492562597,-1229224636,,0.116898148,0.103,,,,
22:39.0,1385475,44630,492562557,-1229224645,,0.115740741,0.097,,,,
22:39.1,1385577,44630,492562557,-1229224645,,0.12037037,0.102,,,,
22:39.2,1385675,44570,492562529,-1229224651,,0.111111111,0.098,,,,
22:39.3,1385775,44570,492562529,-1229224651,,0.119212963,0.1,,,,
22:39.4,1385875,44440,492562504,-1229224655,,0.113425926,0.1,,,,
22:39.5,1385978,44440,492562504,-1229224655,,0.119212963,0.103,,,,
22:39.6,1386078,44500,492562498,-1229224650,,0.112268519,0.1,,,,
22:39.7,1386175,44500,492562498,-1229224650,,0.116898148,0.097,,,,
22:39.8,1386275,44500,492562507,-1229224640,,0.115740741,0.1,,,,
22:39.9,1386376,44500,492562507,-1229224640,,0.119212963,0.101,,,,
22:40.0,1386475,44370,492562499,-1229224634,,0.113425926,0.099,,,,
22:40.1,1386575,44370,492562499,-1229224634,,0.115740741,0.1,,,,
22:40.2,1386678,44440,492562506,-1229224620,,0.119212963,0.103,,,,
22:40.3,1386775,44440,492562506,-1229224620,,0.115740741,0.097,,,,
22:40.4,1386878,44280,492562509,-1229224618,,0.113425926,0.103,,,,
22:40.5,1386976,44280,492562509,-1229224618,,0.118055556,0.098,,,,
22:40.6,1387078,44040,492562520,-1229224620,,0.113425926,0.102,,,,
22:40.7,1387175,44040,492562520,-1229224620,,0.115740741,0.097,,,,
22:40.8,1387275,43830,492562535,-1229224618,,0.115740741,0.1,,,,
22:40.9,1387375,43830,492562535,-1229224618,,0.116898148,0.1,,,,
22:41.0,1387475,43730,492562550,-1229224618,,0.115740741,0.1,,,,
22:41.1,1387575,43730,492562550,-1229224618,,0.115740741,0.1,,,,
22:41.2,1387675,43800,492562582,-1229224612,,0.115740741,0.1,,,,
22:41.3,1387781,43800,492562582,-1229224612,,0.125,0.106,,,,
22:41.4,1387875,43870,492562618,-1229224602,,0.107638889,0.094,,,,
22:41.5,1387975,43870,492562618,-1229224602,,0.115740741,0.1,,,,
22:41.6,1388075,43790,492562625,-1229224593,,0.115740741,0.1,,,,
22:41.7,1388175,43790,492562625,-1229224593,,0.116898148,0.1,,,,
22:41.8,1388275,43780,492562631,-1229224585,,0.115740741,0.1,,,,
22:41.9,1388378,43780,492562631,-1229224585,,0.119212963,0.103,,,,
22:42.0,1388476,43660,492562629,-1229224579,,0.115740741,0.098,,,,
22:42.1,1388575,43660,492562629,-1229224579,,0.113425926,0.099,,,,
22:42.2,1388675,43500,492562618,-1229224577,,0.115740741,0.1,,,,
22:42.3,1388775,43500,492562618,-1229224577,,0.119212963,0.1,,,,
22:42.4,1388875,43430,492562629,-1229224568,,0.112268519,0.1,,,,
22:42.5,1388975,43430,492562629,-1229224568,,0.116898148,0.1,,,,
22:42.6,1389075,43340,492562626,-1229224561,,0.115740741,0.1,,,,
22:42.7,1389178,43340,492562626,-1229224561,,0.119212963,0.103,,,,
22:42.8,1389275,43260,492562625,-1229224554,,0.113425926,0.097,,,,
22:42.9,1389375,43260,492562625,-1229224554,,0.115740741,0.1,,,,
22:43.0,1389475,43200,492562628,-1229224557,,0.115740741,0.1,,,,
22:43.1,1389575,43200,492562628,-1229224557,,0.116898148,0.1,,,,
22:43.2,1389678,43010,492562628,-1229224559,,0.115740741,0.103,,,,
22:43.3,1389775,43010,492562628,-1229224559,,0.119212963,0.097,,,,
22:43.4,1389875,43040,492562649,-1229224555,,0.112268519,0.1,,,,
22:43.5,1389975,43040,492562649,-1229224555,,0.115740741,0.1,,,,
22:43.6,1390075,42910,492562644,-1229224552,,0.116898148,0.1,,,,
22:43.7,1390176,42910,492562644,-1229224552,,0.116898148,0.101,,,,
22:43.8,1390274,42790,492562638,-1229224550,,0.122685185,0.098,,,,
22:43.9,1390378,42790,492562638,-1229224550,,0.108796296,0.104,,,,
22:44.0,1390476,42810,492562636,-1229224543,,0.115740741,0.098,,,,
22:44.1,1390574,42810,492562636,-1229224543,,0.116898148,0.098,,,,
22:44.2,1390674,42690,492562632,-1229224538,,0.115740741,0.1,,,,
22:44.3,1390776,42690,492562632,-1229224538,,0.119212963,0.102,,,,
22:44.4,1390874,42600,492562635,-1229224534,,0.112268519,0.098,,,,
22:44.5,1390976,42600,492562635,-1229224534,,0.116898148,0.102,,,,
22:44.6,1391074,42760,492562663,-1229224525,,0.115740741,0.098,,,,
22:44.7,1391174,42760,492562663,-1229224525,,0.115740741,0.1,,,,
22:44.8,1391276,42690,492562663,-1229224516,,0.115740741,0.102,,,,
22:44.9,1391376,42690,492562663,-1229224516,,0.116898148,0.1,,,,
22:45.0,1391474,42720,492562676,-1229224509,,0.115740741,0.098,,,,
22:45.1,1391574,42720,492562676,-1229224509,,0.115740741,0.1,,,,
22:45.2,1391674,42610,492562659,-1229224504,,0.115740741,0.1,,,,
22:45.3,1391776,42610,492562659,-1229224504,,0.119212963,0.102,,,,
22:45.4,1391874,42690,492562649,-1229224498,,0.113425926,0.098,,,,
22:45.5,1391976,42690,492562649,-1229224498,,0.115740741,0.102,,,,
22:45.6,1392074,42810,492562653,-1229224491,,0.115740741,0.098,,,,
22:45.7,1392176,42810,492562653,-1229224491,,0.115740741,0.102,,,,
22:45.8,1392274,42860,492562662,-1229224483,,0.116898148,0.098,,,,
22:45.9,1392379,42860,492562662,-1229224483,,0.123842593,0.105,,,,
22:46.0,1392474,42760,492562639,-1229224478,,0.107638889,0.095,,,,
22:46.1,1392574,42760,492562639,-1229224478,,0.116898148,0.1,,,,
22:46.2,1392677,42840,492562621,-1229224470,,0.115740741,0.103,,,,
22:46.3,1392777,42840,492562621,-1229224470,,0.128472222,0.1,,,,
22:46.4,1392877,42900,492562610,-1229224458,,0.104166667,0.1,,,,
22:46.5,1392974,42900,492562610,-1229224458,,0.115740741,0.097,,,,
22:46.6,1393076,42920,492562600,-1229224446,,0.115740741,0.102,,,,
22:46.7,1393174,42920,492562600,-1229224446,,0.115740741,0.098,,,,
22:46.8,1393279,43050,492562608,-1229224437,,0.121527778,0.105,,,,
22:46.9,1393377,43050,492562608,-1229224437,,0.113425926,0.098,,,,
22:47.0,1393474,43040,492562615,-1229224435,,0.113425926,0.097,,,,
22:47.1,1393577,43040,492562615,-1229224435,,0.121527778,0.103,,,,
22:47.2,1393676,42930,492562609,-1229224436,,0.111111111,0.099,,,,
22:47.3,1393784,42930,492562609,-1229224436,,0.121527778,0.108,,,,
22:47.4,1393876,42800,492562581,-1229224439,,0.109953704,0.092,,,,
22:47.5,1393974,42800,492562581,-1229224439,,0.115740741,0.098,,,,
22:47.6,1394074,42910,492562572,-1229224440,,0.113425926,0.1,,,,
22:47.7,1394177,42910,492562572,-1229224440,,0.123842593,0.103,,,,
22:47.8,1394276,42920,492562569,-1229224437,,0.108796296,0.099,,,,
22:47.9,1394374,42920,492562569,-1229224437,,0.115740741,0.098,,,,
22:48.0,1394477,42930,492562563,-1229224432,,0.123842593,0.103,,,,
22:48.1,1394574,42930,492562563,-1229224432,,0.111111111,0.097,,,,
22:48.2,1394674,42960,492562545,-1229224427,,0.115740741,0.1,,,,
22:48.3,1394779,42960,492562545,-1229224427,,0.122685185,0.105,,,,
22:48.4,1394874,43100,492562555,-1229224421,,0.109953704,0.095,,,,
22:48.5,1394974,43100,492562555,-1229224421,,0.115740741,0.1,,,,
22:48.6,1395077,43080,492562563,-1229224417,,0.115740741,0.103,,,,
22:48.7,1395174,43080,492562563,-1229224417,,0.115740741,0.097,,,,
